file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
benchmark_files__rand_102.qasm,11110,221.0,4.944132324730441,252.88888888888889,21.246931514113562,9
benchmark_files__rand_102.qasm,11111,212.77777777777777,2.8196838978776713,235.11111111111111,27.882469380695678,9
benchmark_files__rand_103.qasm,00001,146.77777777777777,4.184037863058384,143.22222222222223,7.3602200718574196,9
benchmark_files__rand_103.qasm,00010,155.33333333333334,3.3993463423951895,145.22222222222223,8.296957645597542,9
benchmark_files__rand_103.qasm,00011,146.22222222222223,4.540625942600567,141.22222222222223,13.693289336003463,9
benchmark_files__rand_103.qasm,00100,158.66666666666666,5.676462121975467,144.77777777777777,13.521815934734486,9
benchmark_files__rand_103.qasm,00101,147.44444444444446,4.645454435637082,143.55555555555554,18.27634239551297,9
benchmark_files__rand_103.qasm,00110,156.44444444444446,4.991350543381379,145.0,16.254913786982144,9
benchmark_files__rand_103.qasm,00111,150.33333333333334,5.120763831912406,145.22222222222223,16.1711524895261,9
benchmark_files__rand_103.qasm,01000,162.0,4.898979485566356,153.33333333333334,10.519822558706334,9
benchmark_files__rand_103.qasm,01001,144.66666666666666,5.9066817155564495,138.11111111111111,7.680342070571313,9
benchmark_files__rand_103.qasm,01010,155.66666666666666,3.2998316455372216,137.44444444444446,8.499818443957901,9
benchmark_files__rand_103.qasm,01011,145.55555555555554,5.479479113750202,132.33333333333334,9.498537899183338,9
benchmark_files__rand_103.qasm,01100,156.11111111111111,4.175176495123542,139.11111111111111,11.39633902662941,9
benchmark_files__rand_103.qasm,01101,142.0,4.8074017006186525,135.0,8.232726023485645,9
benchmark_files__rand_103.qasm,01110,157.22222222222223,4.516089207311461,150.33333333333334,17.93816539609828,9
benchmark_files__rand_103.qasm,01111,140.11111111111111,4.175176495123541,132.22222222222223,7.771425977798093,9
benchmark_files__rand_103.qasm,10000,134.77777777777777,4.755763235340599,163.77777777777777,17.331908773369282,9
benchmark_files__rand_103.qasm,10001,129.77777777777777,4.613453220450377,153.44444444444446,14.299270463994628,9
benchmark_files__rand_103.qasm,10010,137.77777777777777,4.825344611246326,166.0,19.949937343260004,9
benchmark_files__rand_103.qasm,10011,127.44444444444444,6.344045521608977,155.11111111111111,15.351036479262707,9
benchmark_files__rand_103.qasm,10100,133.22222222222223,4.732342097565968,150.44444444444446,7.931808132255443,9
benchmark_files__rand_103.qasm,10101,127.0,5.2493385826745405,147.11111111111111,16.086187618536762,9
benchmark_files__rand_103.qasm,10110,134.55555555555554,4.878777422244478,161.66666666666666,20.231987873991358,9
benchmark_files__rand_103.qasm,10111,133.55555555555554,3.235604395235786,161.77777777777777,12.743432101611994,9
benchmark_files__rand_103.qasm,11000,141.11111111111111,5.486234175834893,162.88888888888889,17.393769283181356,9
benchmark_files__rand_103.qasm,11001,125.0,3.197221015541813,139.33333333333334,8.717797887081348,9
benchmark_files__rand_103.qasm,11010,133.66666666666666,4.396968652757639,146.55555555555554,9.945530666933443,9
benchmark_files__rand_103.qasm,11011,128.0,7.039570693980958,149.44444444444446,13.712209572422115,9
benchmark_files__rand_103.qasm,11100,133.66666666666666,3.9157800414902435,147.33333333333334,13.457752825457566,9
benchmark_files__rand_103.qasm,11101,125.77777777777777,3.7350525142159134,129.55555555555554,7.959775417143252,9
benchmark_files__rand_103.qasm,11110,134.66666666666666,3.915780041490243,145.44444444444446,10.045575157596183,9
benchmark_files__rand_103.qasm,11111,132.33333333333334,5.676462121975467,139.88888888888889,11.845716004291214,9
benchmark_files__rand_104.qasm,00001,454.55555555555554,8.328146533974893,462.55555555555554,16.77373019609407,9
benchmark_files__rand_104.qasm,00010,467.3333333333333,9.568466729604882,438.1111111111111,41.091887397350625,9
benchmark_files__rand_104.qasm,00011,452.0,7.039570693980958,463.3333333333333,14.794894014114764,9
benchmark_files__rand_104.qasm,00100,456.44444444444446,7.150930182090705,429.77777777777777,18.653434463496275,9
benchmark_files__rand_104.qasm,00101,442.1111111111111,8.03387888112232,424.0,12.202003478482084,9
benchmark_files__rand_104.qasm,00110,454.0,7.287737036358482,409.22222222222223,36.94974899261542,9
benchmark_files__rand_104.qasm,00111,445.3333333333333,9.092121131323903,426.6666666666667,10.821788720498619,9
benchmark_files__rand_104.qasm,01000,460.3333333333333,6.649979114420001,430.3333333333333,7.659416862050704,9
benchmark_files__rand_104.qasm,01001,451.77777777777777,6.8276851092165405,422.6666666666667,7.287737036358482,9
benchmark_files__rand_104.qasm,01010,463.3333333333333,5.312459150169742,426.55555555555554,10.552631173852236,9
benchmark_files__rand_104.qasm,01011,450.6666666666667,7.302967433402214,404.1111111111111,38.083080070476456,9
benchmark_files__rand_104.qasm,01100,456.55555555555554,4.424957278164417,422.0,7.630348761506398,9
benchmark_files__rand_104.qasm,01101,443.3333333333333,6.0553007081949835,414.22222222222223,10.57016532802247,9
benchmark_files__rand_104.qasm,01110,453.22222222222223,4.491418429201719,420.22222222222223,8.442982329561277,9
benchmark_files__rand_104.qasm,01111,443.1111111111111,6.09998988058258,411.0,11.035296904831233,9
benchmark_files__rand_104.qasm,10000,415.44444444444446,10.264405715449776,483.3333333333333,14.483707321600289,9
